order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
5406,25,415,Prawn Masala,2038-01-13,23:53:20,Completed,584
5407,1,549,Chicken Shawarma,2038-01-14,23:52:11,Completed,299
5408,13,369,Mutton Rogan Josh,2038-01-15,23:53:25,Completed,344
5409,18,292,Chole Bhature,2038-01-16,23:55:32,Completed,513
5410,11,754,Mutton Rogan Josh,2038-01-17,23:58:07,Completed,320
5411,23,218,Masala Dosa,2038-01-18,23:54:08,Completed,187
5412,11,331,Paneer Butter Masala,2038-01-19,23:52:28,Completed,297
5413,28,54,Samosa,2038-01-20,23:51:40,Completed,535
5414,32,345,Mutton Biryani,2038-01-21,23:54:09,Completed,320
5415,10,319,Paneer Butter Masala,2038-01-22,23:50:05,Completed,495
5416,14,716,Samosa,2038-01-23,23:58:55,Completed,445
5417,30,515,Paneer Butter Masala,2038-01-24,23:57:06,Completed,428
5418,23,768,Pasta Alfredo,2038-01-25,23:54:02,Completed,363
5419,18,202,Chicken Shawarma,2038-01-26,23:56:27,Completed,547
5420,6,372,Paneer Butter Masala,2038-01-27,23:59:04,Completed,411
5421,18,672,Chicken Biryani,2038-01-28,23:54:05,Completed,354
5422,24,126,Chicken Shawarma,2038-01-29,23:58:52,Completed,314
5423,21,364,Pasta Alfredo,2038-01-30,23:51:48,Completed,345
5424,33,639,Chicken Biryani,2038-01-31,23:59:48,Completed,590
5425,30,455,Chicken Biryani,2038-02-01,23:56:12,Completed,394
5426,27,68,Mutton Biryani,2038-02-02,23:53:42,Completed,351
5427,31,531,Chicken Shawarma,2038-02-03,23:54:39,Completed,318
5428,2,781,Prawn Masala,2038-02-04,23:57:52,Completed,594
5429,24,682,Egg Curry,2038-02-05,23:55:40,Completed,268
5430,20,146,Egg Curry,2038-02-06,23:52:12,Completed,375
5431,1,349,Egg Curry,2038-02-07,23:55:12,Completed,268
5432,11,688,Chicken Shawarma,2038-02-08,23:56:01,Completed,262
5433,3,788,Mutton Rogan Josh,2038-02-09,23:53:51,Completed,197
5434,7,167,Burger,2038-02-10,23:51:35,Completed,273
5435,16,123,Chicken Biryani,2038-02-11,23:59:45,Completed,392
5436,12,276,Mutton Biryani,2038-02-12,23:55:49,Completed,348
5437,18,376,Chicken Shawarma,2038-02-13,23:59:06,Completed,177
5438,2,201,Chole Bhature,2038-02-14,23:57:38,Completed,203
5439,19,52,Egg Curry,2038-02-15,23:52:15,Completed,236
5440,33,139,Prawn Masala,2038-02-16,23:59:20,Completed,443
5441,12,629,Chicken Shawarma,2038-02-17,23:54:49,Completed,434
5442,19,347,Paneer Lababdar,2038-02-18,23:55:29,Completed,375
5443,2,34,Pasta Alfredo,2038-02-19,23:50:59,Completed,340
5444,7,528,Mutton Rogan Josh,2038-02-20,23:53:27,Completed,233
5445,14,718,Masala Dosa,2038-02-21,23:54:48,Completed,433
5446,33,543,Egg Curry,2038-02-22,23:57:36,Completed,494
5447,14,73,Burger,2038-02-23,23:55:27,Completed,465
5448,11,300,Chole Bhature,2038-02-24,23:53:44,Completed,445
5449,6,207,Chicken Biryani,2038-02-25,23:51:51,Completed,312
5450,16,590,Samosa,2038-02-26,23:59:27,Completed,356
5451,14,142,Samosa,2038-02-27,23:54:36,Completed,322
5452,18,797,Chicken Shawarma,2038-02-28,23:51:35,Completed,390
5453,6,465,Egg Curry,2038-03-01,23:53:46,Completed,222
5454,10,25,Masala Dosa,2038-03-02,23:53:21,Completed,433
5455,13,467,Mutton Rogan Josh,2038-03-03,23:58:41,Completed,206
5456,1,641,Masala Dosa,2038-03-04,23:52:04,Completed,512
5457,1,781,Egg Curry,2038-03-05,23:55:57,Completed,340
5458,3,509,Samosa,2038-03-06,23:55:15,Completed,561
5459,25,139,Samosa,2038-03-07,23:53:17,Completed,543
5460,21,204,Chole Bhature,2038-03-08,23:51:41,Completed,480
5461,19,255,Mutton Rogan Josh,2038-03-09,23:55:02,Completed,482
5462,30,693,Prawn Masala,2038-03-10,23:57:16,Completed,295
5463,15,547,Chicken Shawarma,2038-03-11,23:52:36,Completed,211
5464,31,248,Burger,2038-03-12,23:58:03,Completed,508
5465,10,554,Chole Bhature,2038-03-13,23:56:42,Completed,435
5466,17,756,Burger,2038-03-14,23:57:33,Completed,565
5467,28,601,Masala Dosa,2038-03-15,23:59:27,Completed,565
5468,17,637,Pasta Alfredo,2038-03-16,23:56:26,Completed,238
5469,23,29,Masala Dosa,2038-03-17,23:58:32,Completed,367
5470,18,381,Chicken Biryani,2038-03-18,23:59:28,Completed,421
5471,4,201,Burger,2038-03-19,23:57:45,Completed,370
5472,4,169,Samosa,2038-03-20,23:51:16,Completed,392
5473,25,442,Pasta Alfredo,2038-03-21,23:54:04,Completed,253
5474,7,771,Egg Curry,2038-03-22,23:56:06,Completed,568
5475,5,6,Paneer Lababdar,2038-03-23,23:55:45,Completed,440
5476,16,579,Egg Curry,2038-03-24,23:59:35,Completed,317
5477,16,474,Mutton Rogan Josh,2038-03-25,23:51:18,Completed,159
5478,15,252,Chicken Biryani,2038-03-26,23:56:16,Completed,411
5479,6,278,Chicken Biryani,2038-03-27,23:56:18,Completed,329
5480,13,683,Mutton Biryani,2038-03-28,23:58:20,Completed,459
5481,20,119,Pasta Alfredo,2038-03-29,23:55:00,Completed,327
5482,26,429,Egg Curry,2038-03-30,23:56:41,Completed,300
5483,23,9,Paneer Butter Masala,2038-03-31,23:54:44,Completed,517
5484,20,452,Samosa,2038-04-01,23:52:21,Completed,402
5485,17,606,Burger,2038-04-02,23:50:40,Completed,395
5486,24,176,Burger,2038-04-03,23:57:06,Completed,549
5487,19,249,Mutton Rogan Josh,2038-04-04,23:59:04,Completed,506
5488,28,770,Chole Bhature,2038-04-05,23:57:28,Completed,154
5489,5,82,Samosa,2038-04-06,23:57:29,Completed,568
5490,18,767,Mutton Biryani,2038-04-07,23:57:50,Completed,547
5491,28,382,Chicken Shawarma,2038-04-08,23:52:09,Completed,554
5492,31,770,Paneer Lababdar,2038-04-09,23:58:18,Completed,308
5493,10,275,Chicken Biryani,2038-04-10,23:54:49,Completed,211
5494,26,602,Paneer Butter Masala,2038-04-11,23:54:38,Completed,554
5495,14,175,Mutton Biryani,2038-04-12,23:59:50,Completed,427
5496,25,738,Paneer Butter Masala,2038-04-13,23:53:57,Completed,593
5497,17,415,Mutton Rogan Josh,2038-04-14,23:59:03,Completed,352
5498,9,190,Pasta Alfredo,2038-04-15,23:52:12,Completed,499
5499,15,211,Samosa,2038-04-16,23:55:32,Completed,564
5500,12,532,Masala Dosa,2038-04-17,23:54:49,Completed,498
5501,4,650,Chicken Biryani,2038-04-18,23:55:35,Completed,397
5502,28,765,Egg Curry,2038-04-19,23:56:36,Completed,543
5503,16,545,Egg Curry,2038-04-20,23:56:52,Completed,498
5504,28,498,Pasta Alfredo,2038-04-21,23:52:10,Completed,548
5505,11,280,Mutton Biryani,2038-04-22,23:59:33,Completed,349
5506,10,622,Mutton Biryani,2038-04-23,23:54:35,Completed,192
5507,16,39,Masala Dosa,2038-04-24,23:50:12,Completed,463
5508,1,475,Egg Curry,2038-04-25,23:56:37,Completed,523
5509,5,747,Chicken Biryani,2038-04-26,23:54:17,Completed,529
5510,11,45,Paneer Lababdar,2038-04-27,23:55:13,Completed,591
5511,9,693,Chicken Shawarma,2038-04-28,23:57:22,Completed,206
5512,2,108,Paneer Butter Masala,2038-04-29,23:55:13,Completed,171
5513,8,620,Chicken Shawarma,2038-04-30,23:54:02,Completed,260
5514,30,331,Mutton Biryani,2038-05-01,23:54:59,Completed,226
5515,25,703,Pasta Alfredo,2038-05-02,23:54:17,Completed,459
5516,4,210,Pasta Alfredo,2038-05-03,23:57:35,Completed,483
5517,14,521,Burger,2038-05-04,23:57:25,Completed,180
5518,12,214,Pasta Alfredo,2038-05-05,23:53:18,Completed,491
5519,8,629,Chole Bhature,2038-05-06,23:57:47,Completed,187
5520,29,299,Chole Bhature,2038-05-07,23:51:13,Completed,533
5521,24,479,Egg Curry,2038-05-08,23:53:27,Completed,488
5522,1,432,Chicken Biryani,2038-05-09,23:57:27,Completed,588
5523,5,572,Chole Bhature,2038-05-10,23:52:02,Completed,271
5524,16,609,Egg Curry,2038-05-11,23:59:40,Completed,200
5525,14,131,Egg Curry,2038-05-12,23:54:54,Completed,467
5526,26,652,Chole Bhature,2038-05-13,23:50:32,Completed,469
5527,11,56,Burger,2038-05-14,23:55:22,Completed,453
5528,6,257,Prawn Masala,2038-05-15,23:57:30,Completed,465
5529,22,80,Paneer Butter Masala,2038-05-16,23:58:25,Completed,468
5530,20,775,Prawn Masala,2038-05-17,23:56:22,Completed,234
5531,25,600,Chicken Shawarma,2038-05-18,23:50:40,Completed,337
5532,23,70,Pasta Alfredo,2038-05-19,23:54:54,Completed,409
5533,29,248,Chicken Shawarma,2038-05-20,23:57:25,Completed,508
5534,29,360,Chicken Shawarma,2038-05-21,23:55:40,Completed,334
5535,30,749,Paneer Butter Masala,2038-05-22,23:54:54,Completed,206
5536,10,70,Mutton Biryani,2038-05-23,23:56:44,Completed,404
5537,10,734,Egg Curry,2038-05-24,23:55:45,Completed,466
5538,30,482,Masala Dosa,2038-05-25,23:57:05,Completed,349
5539,15,444,Paneer Lababdar,2038-05-26,23:57:35,Completed,286
5540,4,58,Masala Dosa,2038-05-27,23:50:36,Completed,282
5541,8,754,Egg Curry,2038-05-28,23:54:33,Completed,392
5542,10,653,Chole Bhature,2038-05-29,23:51:32,Completed,556
5543,1,65,Samosa,2038-05-30,23:57:29,Completed,558
5544,9,178,Chole Bhature,2038-05-31,23:53:30,Completed,426
5545,33,261,Chicken Shawarma,2038-06-01,23:57:42,Completed,563
5546,5,581,Egg Curry,2038-06-02,23:50:02,Completed,525
5547,20,416,Burger,2038-06-03,23:55:06,Completed,254
5548,32,635,Paneer Lababdar,2038-06-04,23:58:30,Completed,369
5549,16,377,Pasta Alfredo,2038-06-05,23:51:20,Completed,502
5550,12,507,Chicken Shawarma,2038-06-06,23:58:55,Completed,377
5551,4,87,Mutton Rogan Josh,2038-06-07,23:57:18,Completed,215
5552,17,592,Paneer Lababdar,2038-06-08,23:56:22,Completed,160
5553,3,431,Chole Bhature,2038-06-09,23:51:46,Completed,462
5554,26,431,Mutton Rogan Josh,2038-06-10,23:53:30,Completed,426
5555,31,398,Masala Dosa,2038-06-11,23:52:33,Completed,345
5556,15,480,Pasta Alfredo,2038-06-12,23:55:35,Completed,339
5557,31,339,Samosa,2038-06-13,23:56:05,Completed,407
5558,9,715,Paneer Lababdar,2038-06-14,23:51:46,Completed,531
5559,20,732,Mutton Biryani,2038-06-15,23:56:13,Completed,303
5560,16,87,Burger,2038-06-16,23:50:18,Completed,313
5561,8,179,Prawn Masala,2038-06-17,23:55:26,Completed,431
5562,31,114,Pasta Alfredo,2038-06-18,23:52:02,Completed,168
5563,23,12,Chicken Shawarma,2038-06-19,23:58:16,Completed,573
5564,26,313,Egg Curry,2038-06-20,23:57:07,Completed,306
5565,22,519,Mutton Biryani,2038-06-21,23:55:03,Completed,508
5566,7,90,Chicken Biryani,2038-06-22,23:51:22,Completed,190
5567,21,594,Chicken Shawarma,2038-06-23,23:56:37,Completed,309
5568,25,704,Mutton Biryani,2038-06-24,23:55:32,Completed,485
5569,9,197,Samosa,2038-06-25,23:58:13,Completed,292
5570,4,379,Chicken Biryani,2038-06-26,23:57:57,Completed,502
5571,9,319,Chicken Shawarma,2038-06-27,23:55:17,Completed,234
5572,26,153,Mutton Rogan Josh,2038-06-28,23:58:20,Completed,584
5573,2,440,Burger,2038-06-29,23:58:26,Completed,164
5574,11,407,Samosa,2038-06-30,23:55:11,Completed,237
5575,14,210,Mutton Biryani,2038-07-01,23:52:02,Completed,194
5576,12,371,Chole Bhature,2038-07-02,23:53:03,Completed,354
5577,11,781,Mutton Rogan Josh,2038-07-03,23:54:39,Completed,278
5578,19,656,Mutton Rogan Josh,2038-07-04,23:55:58,Completed,428
5579,20,420,Mutton Rogan Josh,2038-07-05,23:56:52,Completed,289
5580,31,606,Paneer Butter Masala,2038-07-06,23:52:32,Completed,336
5581,32,16,Paneer Butter Masala,2038-07-07,23:59:40,Completed,454
5582,12,127,Chicken Biryani,2038-07-08,23:52:18,Completed,551
5583,24,427,Samosa,2038-07-09,23:50:49,Completed,302
5584,33,789,Mutton Rogan Josh,2038-07-10,23:52:44,Completed,509
5585,31,420,Paneer Butter Masala,2038-07-11,23:55:09,Completed,518
5586,15,546,Chicken Shawarma,2038-07-12,23:52:12,Completed,570
5587,31,399,Prawn Masala,2038-07-13,23:57:52,Completed,478
5588,3,572,Paneer Butter Masala,2038-07-14,23:57:11,Completed,540
5589,14,139,Mutton Biryani,2038-07-15,23:58:56,Completed,574
5590,16,748,Chole Bhature,2038-07-16,23:53:01,Completed,459
5591,7,121,Mutton Rogan Josh,2038-07-17,23:50:25,Completed,380
5592,29,119,Pasta Alfredo,2038-07-18,23:51:34,Completed,172
5593,30,407,Chicken Shawarma,2038-07-19,23:52:06,Completed,555
5594,31,595,Samosa,2038-07-20,23:55:55,Completed,242
5595,3,23,Chole Bhature,2038-07-21,23:52:21,Completed,209
5596,12,701,Burger,2038-07-22,23:56:50,Completed,427
5597,31,430,Masala Dosa,2038-07-23,23:53:00,Completed,492
5598,6,146,Burger,2038-07-24,23:53:33,Completed,382
5599,31,408,Chole Bhature,2038-07-25,23:57:19,Completed,382
5600,4,31,Masala Dosa,2038-07-26,23:51:12,Completed,444
5601,6,756,Samosa,2038-07-27,23:52:11,Completed,161
5602,21,133,Pasta Alfredo,2038-07-28,23:50:55,Completed,182
5603,2,761,Mutton Biryani,2038-07-29,23:55:41,Completed,263
5604,21,228,Chicken Biryani,2038-07-30,23:53:57,Completed,359
5605,4,194,Mutton Biryani,2038-07-31,23:51:49,Completed,174
5606,33,106,Mutton Biryani,2038-08-01,23:56:24,Completed,503
5607,27,641,Masala Dosa,2038-08-02,23:59:02,Completed,338
5608,3,521,Burger,2038-08-03,23:57:57,Completed,542
5609,21,496,Pasta Alfredo,2038-08-04,23:58:19,Completed,309
5610,3,402,Burger,2038-08-05,23:52:02,Completed,583
5611,25,515,Mutton Biryani,2038-08-06,23:57:10,Completed,520
5612,26,141,Prawn Masala,2038-08-07,23:54:49,Completed,374
5613,4,87,Egg Curry,2038-08-08,23:56:21,Completed,525
5614,1,143,Masala Dosa,2038-08-09,23:54:48,Completed,167
5615,9,395,Paneer Lababdar,2038-08-10,23:50:39,Completed,532
5616,8,205,Mutton Rogan Josh,2038-08-11,23:54:47,Completed,491
5617,24,332,Chicken Biryani,2038-08-12,23:52:03,Completed,573
5618,28,504,Masala Dosa,2038-08-13,23:57:58,Completed,477
5619,8,656,Prawn Masala,2038-08-14,23:53:32,Completed,175
5620,30,290,Burger,2038-08-15,23:58:21,Completed,372
5621,31,228,Paneer Lababdar,2038-08-16,23:58:11,Completed,375
5622,22,145,Mutton Rogan Josh,2038-08-17,23:50:01,Completed,532
5623,24,745,Paneer Butter Masala,2038-08-18,23:53:58,Completed,159
5624,5,237,Pasta Alfredo,2038-08-19,23:54:51,Completed,537
5625,26,531,Egg Curry,2038-08-20,23:59:08,Completed,560
5626,28,352,Masala Dosa,2038-08-21,23:57:00,Completed,191
5627,12,177,Samosa,2038-08-22,23:52:04,Completed,212
5628,3,583,Samosa,2038-08-23,23:50:58,Completed,361
5629,28,773,Mutton Rogan Josh,2038-08-24,23:58:31,Completed,402
5630,18,582,Pasta Alfredo,2038-08-25,23:56:02,Completed,184
5631,1,317,Samosa,2038-08-26,23:54:31,Completed,456
5632,21,556,Pasta Alfredo,2038-08-27,23:56:57,Completed,340
5633,19,5,Prawn Masala,2038-08-28,23:57:16,Completed,442
5634,15,711,Mutton Rogan Josh,2038-08-29,23:51:17,Completed,450
5635,2,740,Masala Dosa,2038-08-30,23:57:16,Completed,327
5636,18,152,Burger,2038-08-31,23:53:59,Completed,262
5637,10,421,Chicken Biryani,2038-09-01,23:59:03,Completed,339
5638,24,216,Paneer Butter Masala,2038-09-02,23:59:43,Completed,357
5639,22,571,Chicken Biryani,2038-09-03,23:56:10,Completed,438
5640,31,530,Prawn Masala,2038-09-04,23:53:41,Completed,600
5641,23,456,Paneer Lababdar,2038-09-05,23:50:41,Completed,282
5642,21,8,Chicken Shawarma,2038-09-06,23:50:15,Completed,279
5643,28,783,Mutton Rogan Josh,2038-09-07,23:52:19,Completed,310
5644,3,273,Burger,2038-09-08,23:54:26,Completed,567
5645,12,672,Chicken Biryani,2038-09-09,23:58:53,Completed,430
5646,27,265,Masala Dosa,2038-09-10,23:53:43,Completed,207
5647,1,120,Chicken Biryani,2038-09-11,23:51:31,Completed,184
5648,25,373,Chicken Shawarma,2038-09-12,23:58:27,Completed,277
5649,17,435,Burger,2038-09-13,23:50:55,Completed,232
5650,27,669,Burger,2038-09-14,23:55:20,Completed,183
5651,19,337,Pasta Alfredo,2038-09-15,23:55:59,Completed,460
5652,33,455,Masala Dosa,2038-09-16,23:53:51,Completed,459
5653,24,38,Chicken Shawarma,2038-09-17,23:50:39,Completed,266
5654,12,424,Burger,2038-09-18,23:59:14,Completed,228
5655,20,167,Chicken Biryani,2038-09-19,23:51:27,Completed,351
5656,4,447,Chicken Shawarma,2038-09-20,23:59:40,Completed,580
5657,2,744,Paneer Butter Masala,2038-09-21,23:56:01,Completed,446
5658,5,8,Prawn Masala,2038-09-22,23:58:41,Completed,234
5659,1,270,Mutton Biryani,2038-09-23,23:56:57,Completed,463
5660,16,357,Chicken Biryani,2038-09-24,23:55:44,Completed,400
5661,20,725,Paneer Butter Masala,2038-09-25,23:52:53,Completed,170
5662,14,688,Egg Curry,2038-09-26,23:53:47,Completed,413
5663,30,643,Samosa,2038-09-27,23:56:13,Completed,580
5664,13,252,Egg Curry,2038-09-28,23:56:46,Completed,259
5665,19,290,Egg Curry,2038-09-29,23:54:45,Completed,323
5666,20,225,Chicken Shawarma,2038-09-30,23:55:42,Completed,420
5667,5,755,Egg Curry,2038-10-01,23:58:38,Completed,459
5668,22,117,Mutton Rogan Josh,2038-10-02,23:55:35,Completed,322
5669,5,558,Egg Curry,2038-10-03,23:59:13,Completed,529
5670,7,18,Paneer Butter Masala,2038-10-04,23:57:54,Completed,357
5671,16,32,Samosa,2038-10-05,23:53:12,Completed,280
5672,26,361,Pasta Alfredo,2038-10-06,23:52:20,Completed,314
5673,9,246,Paneer Lababdar,2038-10-07,23:58:51,Completed,383
5674,9,268,Samosa,2038-10-08,23:59:27,Completed,444
5675,21,512,Chicken Biryani,2038-10-09,23:59:31,Completed,489
5676,27,13,Paneer Butter Masala,2038-10-10,23:59:54,Completed,556
5677,15,480,Mutton Biryani,2038-10-11,23:50:27,Completed,466
5678,22,651,Mutton Rogan Josh,2038-10-12,23:53:25,Completed,590
5679,31,385,Prawn Masala,2038-10-13,23:53:10,Completed,380
5680,32,309,Chicken Biryani,2038-10-14,23:57:07,Completed,320
5681,21,165,Chicken Shawarma,2038-10-15,23:54:40,Completed,533
5682,18,521,Egg Curry,2038-10-16,23:56:56,Completed,410
5683,27,195,Mutton Biryani,2038-10-17,23:58:12,Completed,580
5684,29,161,Masala Dosa,2038-10-18,23:55:03,Completed,423
5685,7,722,Prawn Masala,2038-10-19,23:51:48,Completed,238
5686,8,337,Chole Bhature,2038-10-20,23:55:40,Completed,487
5687,16,70,Masala Dosa,2038-10-21,23:51:56,Completed,182
5688,17,382,Paneer Lababdar,2038-10-22,23:54:32,Completed,477
5689,25,182,Chicken Biryani,2038-10-23,23:58:55,Completed,580
5690,31,642,Burger,2038-10-24,23:52:58,Completed,498
5691,20,791,Burger,2038-10-25,23:55:22,Completed,500
5692,7,593,Pasta Alfredo,2038-10-26,23:52:08,Completed,306
5693,15,594,Chicken Biryani,2038-10-27,23:52:03,Completed,592
5694,4,168,Egg Curry,2038-10-28,23:59:15,Completed,542
5695,20,141,Egg Curry,2038-10-29,23:56:06,Completed,213
5696,23,543,Pasta Alfredo,2038-10-30,23:59:07,Completed,239
5697,23,238,Paneer Lababdar,2038-10-31,23:52:55,Completed,379
5698,21,97,Mutton Rogan Josh,2038-11-01,23:53:11,Completed,212
5699,18,118,Mutton Rogan Josh,2038-11-02,23:59:17,Completed,400
5700,31,408,Samosa,2038-11-03,23:51:19,Completed,225
5701,20,325,Mutton Biryani,2038-11-04,23:52:25,Completed,346
5702,28,607,Mutton Rogan Josh,2038-11-05,23:53:24,Completed,507
5703,6,694,Masala Dosa,2038-11-06,23:52:56,Completed,593
5704,16,780,Samosa,2038-11-07,23:52:28,Completed,538
5705,28,311,Burger,2038-11-08,23:52:37,Completed,444
5706,23,27,Paneer Lababdar,2038-11-09,23:52:12,Completed,414
5707,5,167,Masala Dosa,2038-11-10,23:57:05,Completed,268
5708,23,151,Pasta Alfredo,2038-11-11,23:56:21,Completed,593
5709,12,202,Mutton Biryani,2038-11-12,23:53:05,Completed,535
5710,33,112,Chole Bhature,2038-11-13,23:58:11,Completed,216
5711,28,739,Mutton Rogan Josh,2038-11-14,23:56:51,Completed,266
5712,11,281,Burger,2038-11-15,23:52:39,Completed,431
5713,33,132,Burger,2038-11-16,23:52:36,Completed,560
5714,7,513,Chicken Biryani,2038-11-17,23:51:04,Completed,389
5715,5,772,Chicken Shawarma,2038-11-18,23:52:45,Completed,289
5716,23,381,Pasta Alfredo,2038-11-19,23:59:42,Completed,186
5717,27,269,Samosa,2038-11-20,23:50:24,Completed,265
5718,11,141,Paneer Butter Masala,2038-11-21,23:50:52,Completed,469
5719,26,223,Samosa,2038-11-22,23:55:43,Completed,515
5720,24,365,Mutton Biryani,2038-11-23,23:57:44,Completed,246
5721,3,563,Samosa,2038-11-24,23:50:55,Completed,265
5722,30,92,Chicken Biryani,2038-11-25,23:54:52,Completed,177
5723,13,149,Mutton Biryani,2038-11-26,23:57:48,Completed,217
5724,15,415,Samosa,2038-11-27,23:59:34,Completed,294
5725,6,741,Chicken Biryani,2038-11-28,23:54:17,Completed,209
5726,15,501,Paneer Butter Masala,2038-11-29,23:50:01,Completed,283
5727,23,334,Egg Curry,2038-11-30,23:57:05,Completed,574
5728,32,643,Chicken Biryani,2038-12-01,23:51:44,Completed,471
5729,6,381,Chicken Shawarma,2038-12-02,23:56:23,Completed,321
5730,5,258,Egg Curry,2038-12-03,23:56:04,Completed,491
5731,2,289,Prawn Masala,2038-12-04,23:52:54,Completed,374
5732,7,446,Prawn Masala,2038-12-05,23:58:56,Completed,516
5733,15,539,Chole Bhature,2038-12-06,23:51:04,Completed,325
5734,29,258,Pasta Alfredo,2038-12-07,23:52:10,Completed,376
5735,19,180,Chicken Shawarma,2038-12-08,23:55:13,Completed,355
5736,30,794,Pasta Alfredo,2038-12-09,23:58:02,Completed,269
5737,27,300,Chicken Shawarma,2038-12-10,23:57:37,Completed,307
5738,1,498,Egg Curry,2038-12-11,23:59:44,Completed,556
5739,9,622,Paneer Lababdar,2038-12-12,23:53:19,Completed,267
5740,17,123,Burger,2038-12-13,23:59:08,Completed,324
5741,22,261,Chole Bhature,2038-12-14,23:55:03,Completed,480
5742,25,689,Burger,2038-12-15,23:59:02,Completed,583
5743,9,458,Pasta Alfredo,2038-12-16,23:56:21,Completed,266
5744,30,132,Mutton Biryani,2038-12-17,23:50:21,Completed,522
5745,28,407,Chicken Shawarma,2038-12-18,23:54:59,Completed,489
5746,3,681,Egg Curry,2038-12-19,23:53:47,Completed,532
5747,17,488,Paneer Lababdar,2038-12-20,23:57:02,Completed,297
5748,22,572,Chicken Shawarma,2038-12-21,23:53:20,Completed,198
